username,user id,access hash,name,group,group id
Mrdixx,1641578044,-693366223354789935,Vitac Owner,SafeMoon,1216004344
ketyak,1467228636,-6780119689781367894,ketyak van,SafeMoon,1216004344
unityeyeo,1516416301,6927840618879503646,Unity Eyeo,SafeMoon,1216004344
Musausman11,1595052316,-4241402889697195480,Musa Usman,SafeMoon,1216004344
MasterSajidullahkhan,1251519352,6569975968353704146,Sajid Ullah Khan,SafeMoon,1216004344
ugihm,1130033166,7118113690815480528,Murod,SafeMoon,1216004344
Cvjuygfdes,1526442513,384977246371509836,Tarkip,SafeMoon,1216004344
Precious_01,961042060,1586062074994846742,Baby Doge Support Team,SafeMoon,1216004344
teeeekkkkk,935248874,-810506815626754859,Tee K,SafeMoon,1216004344
Tushar141,1862251913,2545573395902207752,Tushar Biswas,SafeMoon,1216004344
tesla_adv_team,1855759189,-4653652761769027753,Kevin M. [Tesla Adv Official],SafeMoon,1216004344
SuperuserMe,1897895858,-4447200575279484175,"Police, open the door",SafeMoon,1216004344
B_eltigre,1795693251,-871893519570243816,B El Tigre,SafeMoon,1216004344
Thuhang6679,989870635,-4055378408581896258,Hằng Nguyễn Thị Thu,SafeMoon,1216004344
batmany69,1774315086,-5694834075162236926,Phillip tttt,SafeMoon,1216004344
TheCommonMann,1774084624,2576953478379676832,TheCommon Man,SafeMoon,1216004344
leehuethao10,947033087,-1643264705249948477,To the stars N beyond,SafeMoon,1216004344
professorjob,1240801409,-6868609840103052936,TheFairWhale🐋,SafeMoon,1216004344
Cryptoholictrades,1166805535,-5607765357307111500,Crypto Holic Trades,SafeMoon,1216004344
Sabbir25,1031837870,-2770900048354830338,Sabbir Hossen (TapsGame),SafeMoon,1216004344
tcoombs,1649607557,-3688635165531309512,tyler coombs,SafeMoon,1216004344
Touchingg,1636395370,4197708748487710377,Sentuh Ragap,SafeMoon,1216004344
Temmybaba,810173235,5150939888609660166,Temmy Baba,SafeMoon,1216004344
frxtrdr,1993220712,180635682225675543,Shu Hey,SafeMoon,1216004344
sofyanawijaaya,1989426948,-7333450190864796802,quen,SafeMoon,1216004344
snpmacoin,1780455922,877105503741422372,Snipe My Coin,SafeMoon,1216004344
MeloSameueel,1897012625,2178830670666000017,Melo Samuel,SafeMoon,1216004344
InvisibleDeath,1721969395,-9177522168827964041,Greg Sanders,SafeMoon,1216004344
sagayoyoyo,955536956,1928227598728258379,sagayo,SafeMoon,1216004344
saraji8,1852947792,-8770159800012826151,Sara,SafeMoon,1216004344
gamernoob_stream,1797493335,799067614575485870,Gamer Counter,SafeMoon,1216004344
Sg_551,1783922868,-4030668142237660991,HITX CMO BELO,SafeMoon,1216004344
shanepereira,1593719317,-2563347088066117747,Shane078,SafeMoon,1216004344
Iovsupport,1780109651,-860771226231135167,IOV Support,SafeMoon,1216004344
sophia4u2c,1636663380,8604004173549896001,Catherine Sophia,SafeMoon,1216004344
salim_goat,1751535636,4995270904634334303,Salim,SafeMoon,1216004344
Smileyjorge,1597949356,-4140731265229922050,Jorgen Mann,SafeMoon,1216004344
Smithjulie,1767950453,-5219556749065597794,Julie Smith,SafeMoon,1216004344
elonsafeaicharity,1581066183,6651455537839334154,Elon Safe,SafeMoon,1216004344
SadCryptoBoy,1328890386,-569224070507364278,SadBoy,SafeMoon,1216004344
RebeccaSteinmeyer,1459901796,-2455599194378552251,Rebecca Steinmeyer,SafeMoon,1216004344
Conan976,1558930867,7679542073439143210,Chad S,SafeMoon,1216004344
joystalker,1744240319,8055478497631445162,Sandeep Naiwal,SafeMoon,1216004344
safemoon_support_dach,1571851457,510194317956586044,SafeMoon Support,SafeMoon,1216004344
SafeLockCrypto,1620618838,3259676949922162357,SafeLock (safelock.finance),SafeMoon,1216004344
Superditz,1487366471,-1374718865009816773,Aditya,SafeMoon,1216004344
splitdawig,1744476413,5750638975410698378,Split Dawig,SafeMoon,1216004344
Riyan_erlin,1282989694,-831665955266049383,Riyan Erlin,SafeMoon,1216004344
Reynaldo1117906,1798210560,-8081604156305446216,Reynaldo Celaya Jr.,SafeMoon,1216004344
Jesl99,1341828167,5521217216189644520,Je Ra,SafeMoon,1216004344
corliftmillmoz1980qfv,1839977287,5377043973483105690,Michael Rutz,SafeMoon,1216004344
paulcarso,1848517403,-1082287486923593556,Robert Lee,SafeMoon,1216004344
dorisruby,1523240172,3835463010338612163,Doris Ruby,SafeMoon,1216004344
linhderosa,1743579888,4007653572223309502,Linh De Rosa,SafeMoon,1216004344
RealMeat,1423744069,6805507172324843918,Real Meat | @ChainMall,SafeMoon,1216004344
rafale03,1732873899,-282866417324273406,Quentin Dubaele,SafeMoon,1216004344
Doneryss,1439913264,7808987054510460977,rexona bojo,SafeMoon,1216004344
rokonkajol4,1696996566,1516559527018023639,Rokon | FRX,SafeMoon,1216004344
ChesterQuinn,1913575828,9164033172800059851,Chester Quinn,SafeMoon,1216004344
queeen2021,1895668622,-4419046996180370989,Queen,SafeMoon,1216004344
Qasimshhah,1036021228,6453368988740241641,ali khan,SafeMoon,1216004344
HODLERofSAFEMOON,1675413632,-5845570008878437347,Johnny Price,SafeMoon,1216004344
ProfessorOfficial1,1735052957,-283880714502663775,Professor,SafeMoon,1216004344
peterson_max,1700380275,626596458852024704,Peterson max,SafeMoon,1216004344
Pedrosampaio24,1712795818,757318787435084143,P,SafeMoon,1216004344
johnklein,1877125018,3469507873952360741,John Klein (Never pm for funds),SafeMoon,1216004344
jerrycrypton,1883151729,-5615621663291241691,Jerry Crypto (Never PM for fund),SafeMoon,1216004344
phakedev,1179378271,2167834193639334507,name dev,SafeMoon,1216004344
PZLGC,577796716,-8583346714575920412,Pizzeria La Gran Cruzada Pzlgc,SafeMoon,1216004344
PaulRonin,1884899920,-3860195064497365397,Paul,SafeMoon,1216004344
Financiers_polyrhythm,1731337207,8765098679139018773,KSM Announcement_BOT,SafeMoon,1216004344
gagagagaga23,1732158228,8108128533785344470,Phom,SafeMoon,1216004344
Monkey_D_Guido,1611358715,-4202522868615272336,Pirate King,SafeMoon,1216004344
aroundtheworld0,1050588229,8854306909824639507,P.J,SafeMoon,1216004344
Paulo0Costa,1632474178,7087660192086753451,Paulo Costa,SafeMoon,1216004344
piefelicia,1677557023,4606883022875854020,emily,SafeMoon,1216004344
ptmndzx,1172188841,-4298414596063806312,Pat,SafeMoon,1216004344
PlatRevSupport,1458813040,-2140133773627982203,Jovan,SafeMoon,1216004344
Parkjinsungg,1616204652,5109604499877429658,ongol bayi,SafeMoon,1216004344
onlygems99,1651424845,7304134541802050496,OnlyGems,SafeMoon,1216004344
mhmohin,1310248136,-7512468227135120584,King of Defi,SafeMoon,1216004344
oyama12,1664619156,5783617008588832779,Sugiyama,SafeMoon,1216004344
nogainz,935354112,4340354806194569882,NoPainz,SafeMoon,1216004344
Huzz_nolt,1638206859,9183513525856020573,Huzz nolt,SafeMoon,1216004344
Delacruz_sparrow,1302692187,7365656741203494574,Sparrow Chegyi (Never DM first 📊),SafeMoon,1216004344
nickyca,1685371737,1753476735096208011,Nicky Cami,SafeMoon,1216004344
avengersomu7,1761789614,-4702180232293786039,Somu Cha gae.network,SafeMoon,1216004344
lazarros,1650202360,8341510594764719518,Niko,SafeMoon,1216004344
Nowwmie,1620849213,-3721598813043668615,NowMie,SafeMoon,1216004344
ModeratorGiveaways,1763475365,3686792530174874164,Moderator Airdrop,SafeMoon,1216004344
mrfrogmr,1459782426,8226632708804866079,MR FROG,SafeMoon,1216004344
cryptomafia420,1702094856,-4658129354476029255,CRYPTO MAFIA,SafeMoon,1216004344
moder8or,1584662327,6845658279837817719,🐐 MOD,SafeMoon,1216004344
Mason737,1744540578,-6526086094581981981,Mason,SafeMoon,1216004344
doeksmann,1830641262,-8511403396730609022,Doeks Man,SafeMoon,1216004344
michaelwisper,632212449,-1263468660659110548,Михаил Шепелев,SafeMoon,1216004344
Mariajones63,1464883848,-2237728025769758118,Maria Jones,SafeMoon,1216004344
mikksh,1426247504,6275991832862196963,mikksh,SafeMoon,1216004344
lunamatina,1312997679,-1395227612337591,Luna Matina,SafeMoon,1216004344
clairelove,1834136621,-1866205012018864516,Marcus Claire,SafeMoon,1216004344
Lewis079,1823606309,-4679566275357647592,Lewis Mathew,SafeMoon,1216004344
Call_me_maybe321,1161388602,1690491944528758023,Musaib Mehraj,SafeMoon,1216004344
Moistbaker,1425545631,-4153731122848491113,Moist Baker,SafeMoon,1216004344
iovtokenshacker,1770166117,4322821148671340793,Brian Morgan,SafeMoon,1216004344
kevinymax,1157881979,-2130484787469383914,Kevin Max,SafeMoon,1216004344
juliettemonart,1640379287,2185936858113360328,Juliette Monart,SafeMoon,1216004344
MDErvin,1667604805,2540759205496302258,Mauri Ervin,SafeMoon,1216004344
morphy10k,1187551282,7435837596102003994,Morphy,SafeMoon,1216004344
daphnemiller,1760842147,-8076563254667200877,Daphne Miller,SafeMoon,1216004344
DavisMa,702187646,2642881948709452590,Davis M,SafeMoon,1216004344
lolipops191,1917044836,-4567502938775809652,Cryptomat,SafeMoon,1216004344
LULderECHTE,1866720913,8322084979429006217,LUL Coin for Africa,SafeMoon,1216004344
denisgnt,1903240257,-8753328483883143484,Denis Limbo,SafeMoon,1216004344
Liam737,1814926600,-708007983368445334,Liam,SafeMoon,1216004344
liliana2e,1013615220,2304140761534272741,Lilian,SafeMoon,1216004344
lildiddi,1868900970,-3286757666837779752,Lil Diddi,SafeMoon,1216004344
lllllll49,1492827696,-6558744963114495713,l,SafeMoon,1216004344
lizzyade,1758657910,-3926993232458754963,Lizzy,SafeMoon,1216004344
Lordhenricuz,1208183443,-5124647585023688462,Apolola Henry,SafeMoon,1216004344
lacey_9,1605492914,-1887810243885677270,Lacey Erikney,SafeMoon,1216004344
kingcryptooo,1938488435,8410534541382688412,King Crypto,SafeMoon,1216004344
brejneva_karina,1651922926,-7464927939864938139,Карина Брежнева,SafeMoon,1216004344
JimKensington,1800203510,5019921536497240754,Jim Kensington,SafeMoon,1216004344
bmabioye,1458501238,89017473414225657,Keji,SafeMoon,1216004344
afghanrevenge,1305179867,4289604494152809431,Kalim,SafeMoon,1216004344
Kandis_G,1680497938,-2599577392844574100,Kandis Gant,SafeMoon,1216004344
Horizonbsc,1772682188,-5064965968885090060,kaiwen,SafeMoon,1216004344
Aaminkd,801742951,-2155345656948655706,𝓐𝓶𝓲𝓷 𝓚𝓪𝓭𝓴𝓱𝓸𝓭𝓪𝓮𝓲,SafeMoon,1216004344
Kimmy80,1067307568,-2248797512416956414,Kimmy Cortez,SafeMoon,1216004344
D4rknit3,1430457278,514820410647867667,Dark Knight,SafeMoon,1216004344
sule1221,1584477766,-161074400813636302,Kosim Sulaiman,SafeMoon,1216004344
Kecv1001,1699638026,5624310275375285817,Kechive,SafeMoon,1216004344
HarrisJ2,1683207286,996045972035395190,Kyle,SafeMoon,1216004344
DavidJohnston23,1988470632,9134567164735686863,David Johnston,SafeMoon,1216004344
CoinGurux,1721396115,5664788296257336307,Jared G,SafeMoon,1216004344
JEXCEO,364367669,5606138014771525256,JEX CEO,SafeMoon,1216004344
josephawwal,859363358,-3122119463285242662,Joseph A,SafeMoon,1216004344
AJ1110,1200842817,470835970434585281,A J,SafeMoon,1216004344
JimmyLipper,1312127972,1619089536899584799,FrankFrizzo,SafeMoon,1216004344
JaidenpyroIvan,1726873240,-3944392124474640039,1kto1m,SafeMoon,1216004344
Elontusk69,1552394618,-4396548864007179734,Julian,SafeMoon,1216004344
Jasongalxin,1582900080,-4659214940382790977,Jason,SafeMoon,1216004344
Jojon30,1627035323,-4118712864122018059,Jojon,SafeMoon,1216004344
Jeremy646,1472372121,-2224176261852278360,Jeremy,SafeMoon,1216004344
crypticoo,1803168249,-6135748541804704754,Charles Eyanronaldo II,SafeMoon,1216004344
iamcole02,1163422437,1059715267109190659,Cole,SafeMoon,1216004344
Idowu24,800339157,1854284735039001018,Idowu,SafeMoon,1216004344
Iov223,1499053646,5957573300516186500,Giselps,SafeMoon,1216004344
CatherineHChavez,1726829321,-6755089308850857264,Catherine H. Chavez,SafeMoon,1216004344
frankharr,1842196650,5657609613282544501,Doctor frank Harrison,SafeMoon,1216004344
Harsha191,1003929072,-6716371271879602949,Hari A,SafeMoon,1216004344
hibby101,1544921480,-5153367409594346955,Hibby,SafeMoon,1216004344
akash22hasan,1210937736,715759464685050097,Akash Hasan,SafeMoon,1216004344
cviiuu,1641803831,4509299476951564569,Hendi,SafeMoon,1216004344
Ashleygray2,1233668904,-9219295061109917296,Ashley Gray,SafeMoon,1216004344
AditifGame,1333186644,-1433534951889386089,Aditif Game,SafeMoon,1216004344
Alessandro202aaa,1540728829,-6969355341154565555,George Clonie,SafeMoon,1216004344
CRYP1TGOD,1633022451,2465713766012512430,CRYPTO GOD//CM,SafeMoon,1216004344
Marrygembira,1697466407,-7315985783224937933,Mari Gembira,SafeMoon,1216004344
Galxinlee,1637588227,-5097639885013194220,Galxin,SafeMoon,1216004344
Dimdamn,1675701004,1986303452069496464,Gibraltar,SafeMoon,1216004344
feyshow,1689751267,9164789529573638196,Crypto Bread,SafeMoon,1216004344
brandagold,1672256402,-810356436833869824,Brenda Fransica,SafeMoon,1216004344
Fennaedgar,1689857854,-635480899489894536,Fenna Edgar,SafeMoon,1216004344
Fegsupp,1793364762,-382535987750043232,Daveed,SafeMoon,1216004344
Foobariuss,1682668116,6851864191203009762,Foobarius,SafeMoon,1216004344
donna3crypto,665314678,-8972662150361359560,Donna Flores,SafeMoon,1216004344
ceulani,1341734607,3939711984521961188,Ceulani | 𝐅𝐒𝐓𝐋✨,SafeMoon,1216004344
ejectm,1751680487,3220745869768660299,A,SafeMoon,1216004344
Evropljanin,1700861409,-6005974100129889579,Bojan Bozovic,SafeMoon,1216004344
esoalio,1756078725,-7846520761996811017,Esolaio,SafeMoon,1216004344
Essonme,1654647002,6536170466918358088,Stephen,SafeMoon,1216004344
Meherun01,1340993432,-5304385936990815377,Airdrop01 Dec 08-April-12=2021,SafeMoon,1216004344
Dalgonasz,1698745792,1027429658088716998,Dalgon,SafeMoon,1216004344
Denszz2,1535491839,-8567555980978541503,DENNys,SafeMoon,1216004344
Davidsz2,1438507651,-8998672075881679630,Davidz,SafeMoon,1216004344
domssdey,1491369392,-7103138322206574649,Mr.Domm,SafeMoon,1216004344
Coodie_beech,1958870637,1802147595920537218,Coodie Beech,SafeMoon,1216004344
bitboy420,1898964358,-7162004452593490488,Bitboy Crypto,SafeMoon,1216004344
CSYFIH2,1811557581,6326249822125366925,CSYFIH2,SafeMoon,1216004344
Bry_Ch,1696497378,2238729308733045197,Crypto Boy,SafeMoon,1216004344
Crypt0mummy00,1694773257,-4657617876133004562,Crypt0mummy,SafeMoon,1216004344
cancrypto,1577863081,1428092979197927399,Canice Mills,SafeMoon,1216004344
cryptoking10123,1070346830,4584989659665670927,Crypto20,SafeMoon,1216004344
Ben13Brown,1187313244,-3439837304620793069,Benjamin Brown,SafeMoon,1216004344
black_angey,1871538821,1149328860086802475,Angel,SafeMoon,1216004344
AndrewBoylan,1306069571,-5069964993707367153,Andrew Boylan,SafeMoon,1216004344
Bebek6689,1439984413,-6728170894628562776,Bebek,SafeMoon,1216004344
bnb10000x,1685435813,-2821029284591131219,bnb10000x,SafeMoon,1216004344
Mdbawa,995107356,-4645617887061395215,@BORN_AirdropBot MADESAN,SafeMoon,1216004344
anabergamo1,1705974795,-6890876511576673315,Ana Bergamo💞,SafeMoon,1216004344
meesh924,1609621436,-289967371429757054,Michelle B,SafeMoon,1216004344
Manolicrypto,1245702849,4092669237158369206,Crypto bsc,SafeMoon,1216004344
alexbied,1539801981,-1860906413004911373,Alex Bid,SafeMoon,1216004344
ashfaq9810,387573717,7094778919865179812,Ashfaq Ahmed,SafeMoon,1216004344
antho12,789497079,-3347186291209040289,Antho,SafeMoon,1216004344
Siddiquixzain1,1518343221,-6782331808451752197,Aadil Shaikh,SafeMoon,1216004344
Sadia_128,1048838113,6476521900613993563,Sadia Afrin,SafeMoon,1216004344
Soulgenius,1553446742,6134684158901992936,Soulgenius,SafeMoon,1216004344
SaveUranusDev,1676092386,-6766547095282407008,SaveUranus,SafeMoon,1216004344
Senorita_se,1628452987,-6359337823217207924,Senorita,SafeMoon,1216004344
safemoonhodl,1006415823,-9044907967563905475,SubjectZero,SafeMoon,1216004344
Silva67,1616062234,3544704863097760124,Silva,SafeMoon,1216004344
sayam8877,1428733806,-8227121416483492827,Sayam🧡💚 Shawan💚🧡,SafeMoon,1216004344
Muhd_sayyadi,1243432471,5755161206923244189,Muhd Muhd Sayyadi,SafeMoon,1216004344
SherCrypto,800599022,5632756057501653953,SherCrypto,SafeMoon,1216004344
SENOszz,1561782227,1605703995785882691,seno,SafeMoon,1216004344
shiro34,1574245249,-4583509446996558464,shiro,SafeMoon,1216004344
Akhiraass,1605049028,-5252123486487436721,Sedrina,SafeMoon,1216004344
moonlikeme3141,1722520612,-3570618898473227027,Moon,SafeMoon,1216004344
munimuni19,245733011,-5335191437972312951,muni,SafeMoon,1216004344
callummoyn,1423330025,3818876400626863332,Callum Moyn,SafeMoon,1216004344
Mosco22,1313391303,-6834249206396227338,mosco22,SafeMoon,1216004344
Cutes99,1663834602,-8937915209185168063,Mrs.Cute 💋💋,SafeMoon,1216004344
mich1002,1437292307,-4317656132933129037,Michelle,SafeMoon,1216004344
czytemunk,1618315900,-423451206324467930,Cipmunk,SafeMoon,1216004344
Achigyus,765445709,-960457102410474297,Achi Achi,SafeMoon,1216004344
